,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 180028, 1)",-10694.57142857143,-6309.371085714285,-126983.57714285716,-951.3142857142859,-1353.1428571428569,-314.42285714285725,-9208.000000000002,-239.6717142857143,-31065.714285714283,-103804.57142857142,-1780.2800000000002,-11.246000000000002,-14.701999999999998,487.42857142857156,-80.39714285714285,-39.68885714285714,-1052.8000000000002,-148.92285714285714,-1459.4571428571428,-214.6057142857143
"(2010, 180029, 1)",-13563.771428571425,-22453.940228571424,-464898.4342857143,-2587.6342857142863,-8938.285714285714,-689.9657142857143,-25581.714285714286,-583.8194285714285,-55781.142857142855,-344525.9428571429,-2566.6794285714286,-23.341142857142856,-68.34342857142857,-16999.428571428572,-40.005714285714284,-149.77542857142856,-6009.142857142858,-584.2914285714286,-2565.171428571429,-328.65714285714284
"(2010, 180035, 1)",-5762.285714285714,-2840.2114285714297,-67189.3142857143,-388.21142857142854,-941.4285714285713,-116.97085714285714,-2632.857142857143,-93.42342857142859,-7771.4285714285725,-44726.28571428571,-617.04,-8.694857142857146,-11.848571428571429,833.1428571428571,-5.357142857142858,-16.052,-1594.2857142857144,-126.00285714285715,-212.62857142857138,-59.7457142857143
"(2010, 180039, 1)",-8223.885714285714,-3320.6337142857137,-54903.02857142857,-375.0742857142857,-2004.0,-160.64685714285716,-6233.142857142857,-128.85485714285713,-17237.14285714286,-77412.6857142857,-841.3325714285713,-6.550285714285715,-10.455428571428572,-15230.857142857143,-23.314285714285717,-28.795428571428566,-1611.3714285714286,-87.3622857142857,-187.29142857142858,-102.37599999999999
"(2010, 180046, 1)",-13466.28571428571,-10309.005714285713,-250143.1428571429,-1034.0571428571427,-4916.0,-350.12571428571425,-16422.0,-493.2951428571429,-48824.57142857141,-193408.57142857142,-2497.0657142857144,-15.241428571428571,-33.87285714285714,-13733.142857142859,-92.28,-78.75342857142856,-2777.5142857142855,-425.13428571428574,-258.3142857142857,-321.3571428571429
"(2010, 180050, 1)",-9719.02857142857,-6014.018171428572,-116418.01142857142,-767.8171428571428,-1316.2857142857142,-304.0571428571429,-11117.142857142857,-289.39542857142857,-26941.142857142855,-60792.114285714284,-1594.0097142857142,-10.268857142857144,-18.122285714285713,-24794.857142857145,-73.69428571428571,-39.933142857142855,-1008.1428571428571,-88.93714285714287,-530.3142857142857,-182.5685714285715
"(2010, 180083, 1)",-7016.571428571428,-2203.805714285714,-109461.71428571429,-182.57142857142856,-526.2857142857142,-155.27999999999997,-5181.714285714286,-60.14571428571429,-16405.142857142855,-45044.0,-838.3942857142857,-3.1165714285714294,-4.2942857142857145,696.5714285714286,-15.348571428571427,-11.087999999999997,-716.2857142857143,-357.12571428571425,-81.4857142857143,-116.44
"(2010, 180086, 1)",-2885.6000000000004,-6029.950857142858,-138244.62857142856,-704.4514285714284,-1573.8857142857141,-249.97257142857143,-9623.42857142857,-189.69297142857144,-20972.171428571426,-84498.62857142856,-846.1999999999999,-5.020114285714285,-20.523828571428574,1614.857142857143,-1.5857142857142854,-39.97142857142857,-1149.3314285714287,-231.1737142857143,-233.5885714285714,-110.012
"(2010, 180092, 1)",-3688.2857142857147,-2318.5077142857144,-47491.08571428571,-118.97142857142856,-382.1428571428572,-64.92714285714285,-2235.5714285714284,-23.38257142857143,-6596.142857142857,-20629.714285714283,-356.5385714285714,-1.2952857142857146,-2.385,67.71428571428578,2.16,-6.156714285714286,-686.2857142857142,-65.25714285714284,-311.2,-40.71142857142857
"(2010, 180104, 1)",-27456.571428571428,-8854.405714285715,-251091.71428571426,-1060.5714285714284,-1871.1428571428578,-573.72,-19679.428571428572,-261.1174285714286,-56243.71428571429,-205043.42857142855,-2871.1057142857144,-14.372285714285713,-27.822000000000003,-87445.14285714286,-24.065714285714286,-56.69114285714286,-1653.8,-373.85428571428577,-775.3999999999999,-399.73999999999995
"(2010, 190004, 1)",-2210.857142857143,-2303.462857142858,-68448.0,-285.5428571428572,-788.5714285714284,-115.5257142857143,-4226.285714285715,-83.53600000000003,-7272.000000000001,-14401.142857142855,-291.6,-3.4354285714285715,-7.599428571428573,2.8571428571428896,2.4,-11.894857142857143,-427.85714285714283,-187.4,-992.3428571428569,-49.14285714285713
"(2010, 190005, 1)",-13837.234285714288,-6762.683771428572,-123528.85714285713,-796.9805714285714,-3583.4285714285716,-360.66285714285726,-6441.142857142856,-270.39771428571424,-12724.571428571431,-91153.05142857143,-863.0648000000001,-14.675428571428574,-18.5,-24145.142857142855,-9.885714285714286,-45.30857142857143,-3242.2,-229.45142857142855,-1783.0285714285715,-103.57142857142858
"(2010, 190007, 1)",-24513.142857142862,-43689.32285714286,-760207.1428571428,-3118.2285714285713,-10042.0,-1038.462857142857,-44485.71428571429,-1111.452,-119767.42857142858,-136581.14285714284,-7202.611428571428,-55.45085714285714,-80.96771428571428,5885.142857142857,-4.385714285714286,-125.28,141.37142857142862,-105.54857142857145,361.8,-1106.925714285714
"(2010, 190009, 1)",-10979.428571428572,-15360.057142857146,-301099.42857142864,-904.0571428571428,-3319.7142857142862,-433.1542857142857,-15342.0,-468.4988571428571,-40401.99999999999,-92537.71428571429,-2713.2742857142857,-13.837142857142863,-17.15885714285714,4591.428571428572,-30.24285714285714,-54.940571428571424,-1255.5714285714287,-259.37142857142857,112.37142857142851,-390.81714285714287
"(2010, 190010, 1)",-17788.571428571428,-13440.925714285717,-345548.9142857143,-1580.7085714285713,-1638.5714285714275,-572.7388571428571,-22953.142857142855,-435.95371428571434,-50762.28571428572,-85095.42857142857,-2699.6085714285705,-14.013714285714288,-32.991428571428564,3634.857142857143,-49.385714285714286,-56.88114285714285,-1087.4,-713.657142857143,-1718.7714285714283,-335.5942857142857
"(2010, 190015, 1)",-6257.142857142859,-2759.2000000000003,-109240.0,-182.34285714285716,131.42857142857144,-146.79999999999998,-2651.1428571428573,-145.89714285714288,-10931.42857142857,-18874.285714285714,-715.8857142857144,-6.097142857142856,-9.40285714285714,920.0,-43.31428571428572,-8.32,-33.85714285714283,-352.9142857142857,-947.7142857142856,-84.6
"(2010, 190017, 1)",-26202.85714285715,-43842.171428571426,-873491.4285714286,-3560.0000000000005,-11677.142857142859,-1554.2857142857144,-73701.71428571429,-1641.742857142857,-156221.4285714286,-220271.42857142852,-7539.6285714285705,-59.917142857142856,-136.09142857142857,2011.4285714285716,-41.22857142857143,-189.94857142857143,-1035.5714285714287,-667.0857142857144,-257.0,-1063.0857142857142
"(2010, 190018, 1)",-2017.1428571428587,-5263.542857142858,-181885.71428571426,-173.20000000000002,-752.8571428571431,-159.60000000000002,-9009.428571428572,-126.5542857142857,-23584.285714285714,-31125.71428571429,-1102.9142857142856,-4.077142857142855,-10.311428571428571,3574.285714285714,-1.8428571428571416,-15.854285714285712,-519.5714285714286,-471.2285714285714,-142.85714285714278,-171.14285714285717
"(2010, 190019, 1)",-11533.142857142859,-22798.88142857143,-511819.2857142857,-2053.628571428572,-7128.5714285714275,-655.9714285714285,-26890.000000000004,-798.1771428571428,-73165.71428571429,-208081.1428571429,-3904.532857142858,-25.334285714285723,-49.38285714285715,3708.5714285714284,-135.2857142857143,-114.37714285714286,-2587.0,-902.3142857142858,-1184.4285714285713,-553.9714285714285
"(2010, 190020, 1)",-13642.400000000001,-12768.695428571427,-308707.14285714284,-1030.5257142857142,-3335.7142857142862,-351.3428571428571,-10471.42857142857,-376.257142857143,-29180.0,-100971.88571428572,-1704.1331428571427,-15.980000000000004,-29.277142857142856,1368.5714285714284,-46.414285714285725,-51.18000000000001,-1499.4285714285716,-483.1714285714286,-823.0,-208.1142857142857
"(2010, 190055, 1)",-2051.4285714285716,-2220.171428571429,-62137.14285714286,-129.02857142857144,125.71428571428567,-84.45714285714286,-2394.285714285714,-33.8,-7900.0,-19351.428571428572,-479.8285714285714,-0.9171428571428573,-0.0714285714285714,288.57142857142856,-9.885714285714284,-4.208571428571429,-63.85714285714283,-182.20000000000002,-34.0,-73.82857142857142
"(2010, 190064, 1)",840.0,-705.8285714285714,-93554.28571428574,39.48571428571429,320.0,-82.97142857142858,-602.8571428571431,-202.31428571428572,-8422.857142857143,-3960.0,-1162.0000000000002,-6.034285714285712,-0.22000000000000064,1188.5714285714284,-121.65714285714286,-14.965714285714288,165.0,-355.7142857142857,33.428571428571445,-183.51428571428576
"(2010, 190078, 1)",1445.7142857142858,-2958.571428571429,-91085.71428571429,-5.771428571428572,160.0,-40.80000000000001,-294.2857142857142,-105.61142857142858,-5008.571428571428,-3745.7142857142862,-474.4571428571429,-2.7971428571428563,-0.3457142857142861,1820.0,-54.22857142857143,-13.802857142857142,-350.71428571428567,-242.6571428571429,20.285714285714278,-114.40000000000003
"(2010, 190089, 1)",-1020.0,-1685.942857142857,-55942.857142857145,-82.51428571428572,664.2857142857143,-86.82857142857145,-880.0,-74.1542857142857,-3377.142857142858,-857.1428571428587,-432.2285714285715,-1.9457142857142857,0.8628571428571425,1997.142857142857,-42.24285714285714,-9.3,-80.71428571428572,-150.54285714285714,-774.7142857142856,-88.94285714285716
"(2010, 190117, 1)",-7457.142857142857,-4149.599999999999,-119977.14285714287,-536.6857142857142,208.57142857142856,-188.68571428571428,-3077.428571428572,-54.485714285714295,-3925.7142857142853,-15131.428571428569,-392.0,-3.554285714285714,-6.242857142857142,1257.142857142857,6.6,-8.6,-88.42857142857144,-346.62857142857143,-2774.5714285714284,-27.17142857142857
"(2010, 190186, 1)",-9320.0,-10189.485714285714,-159434.2857142857,-664.8571428571429,22.85714285714289,-213.71428571428578,-6315.714285714285,-84.91428571428571,-17257.142857142855,-38474.28571428571,-1624.2857142857142,-2.891428571428571,-2.242857142857143,1325.7142857142858,-17.37142857142857,-19.302857142857142,-121.57142857142856,-255.42857142857144,-1764.0,-168.71428571428572
"(2010, 190189, 1)",-8408.285714285716,-6333.017142857143,-140702.28571428574,-820.5142857142856,546.5714285714287,-295.1714285714286,-6050.571428571429,-148.87485714285714,-17098.857142857145,-39835.71428571428,-1627.1657142857143,-5.491428571428571,-6.025714285714287,1639.4285714285716,-49.957142857142856,-16.040000000000003,-179.11428571428564,-248.65714285714284,-2332.028571428571,-178.43714285714287
"(2010, 200002, 1)",-1769.4057142857155,-4291.019542857143,-65284.502857142856,-430.20000000000005,-102.57142857142844,-138.05714285714288,-3362.0,-73.23914285714287,-11012.000000000002,-49406.571428571435,-834.219542857143,-1.4011428571428572,-4.265142857142857,2123.714285714286,-27.857142857142854,-17.380857142857145,-1138.44,-37.27142857142856,-36.37142857142851,-115.92000000000002
"(2010, 200009, 1)",-12330.285714285714,-11057.742857142857,-270986.85714285716,-694.9142857142858,-756.2857142857138,-430.7485714285715,-11741.142857142857,-396.37542857142864,-35710.857142857145,-78092.0,-2173.982857142857,-14.993142857142862,-39.38628571428572,-4606.857142857143,-55.225714285714275,-38.504000000000005,-1125.8857142857144,-480.28571428571433,-281.02857142857147,-249.8
"(2010, 200026, 1)",1611.428571428571,-7121.411428571429,-126198.00000000003,-614.8571428571429,-728.5714285714284,-146.94857142857143,-4241.142857142856,-193.47257142857143,-11836.85714285714,-320.5714285714239,-981.1657142857143,-8.132571428571428,-10.640571428571427,2502.285714285714,-26.057142857142853,-16.654285714285717,-20.771428571428544,-92.5685714285714,-319.97142857142853,-145.02000000000004
"(2010, 200034, 1)",-6700.857142857143,-3488.345714285714,-82181.42857142858,-231.05714285714282,-964.0000000000002,-219.66857142857143,-9075.142857142857,-138.0917142857143,-24981.428571428572,-48207.71428571428,-1156.0657142857142,-6.781714285714286,-10.000571428571426,1278.0,-6.585714285714285,-11.951142857142859,-60.17142857142858,-44.16571428571429,-93.25714285714281,-201.73428571428573
"(2010, 200035, 1)",-341.71428571428623,-3452.165714285715,-134899.42857142858,47.542857142857144,608.5714285714286,-28.42857142857143,317.1428571428571,-5.337142857142851,-231.42857142857156,6262.285714285714,-123.60000000000005,1.2302857142857144,1.5714285714285714,1137.142857142857,-6.285714285714285,-1.8685714285714292,-225.71428571428572,-519.1142857142856,-93.57142857142856,-12.245714285714286
"(2010, 200045, 1)",374.2857142857147,-7776.725714285714,-179770.85714285713,-395.20000000000005,-2805.7142857142853,-187.39142857142858,-9321.714285714284,-277.49542857142853,-20018.28571428571,-12337.714285714283,-855.222857142857,-15.29828571428571,-18.746285714285712,2070.857142857143,-14.37142857142857,-26.731428571428566,-108.05714285714282,-171.4542857142857,-1371.4,-209.39142857142858
"(2010, 200055, 1)",-10669.142857142857,-14313.217142857142,-331709.71428571426,-1020.4,-2108.8571428571427,-321.42857142857144,-10363.142857142857,-227.49257142857147,-34558.28571428572,-104714.85714285716,-2300.0742857142855,-7.961142857142859,-14.695428571428572,367.42857142857133,-31.157142857142855,-50.49314285714286,-1279.4857142857145,-734.8571428571429,-326.4571428571429,-326.59999999999997
"(2010, 200056, 1)",813.1428571428551,-6620.4285714285725,-186293.7142857143,-172.97142857142865,1988.571428571429,-141.2971428571429,-1442.2857142857138,-103.15085714285712,-6020.857142857145,4690.857142857145,-571.3028571428572,0.1645714285714277,-2.3325714285714305,5756.0,-25.742857142857144,-18.805714285714284,-18.257142857142753,-443.1657142857142,-1443.6571428571428,-103.33714285714291
"(2010, 200057, 1)",-8703.142857142857,-5615.362857142857,-80378.57142857143,-745.7428571428571,552.5714285714287,-290.78,-8853.714285714286,-57.40314285714285,-26703.428571428572,-66652.28571428571,-1775.2028571428573,-1.3805714285714288,-1.38,2012.2857142857142,-16.471428571428568,-10.437999999999999,-124.4571428571428,-98.71142857142857,35.200000000000045,-208.70285714285717
"(2010, 200058, 1)",-2244.5714285714284,-2659.9828571428575,-33492.0,-76.0,88.0,-85.18857142857142,-2808.0,-26.144000000000005,-6676.0,-11020.0,-315.41714285714284,-0.32399999999999984,-2.404,700.0,2.4,-2.9080000000000004,4.142857142857139,-168.4742857142857,79.6,-41.074285714285715
"(2010, 200061, 1)",-6700.571428571429,-6311.26,-141934.0,-462.99999999999994,-2609.4285714285716,-262.92285714285714,-11573.142857142857,-227.23685714285716,-33072.28571428572,-93383.42857142857,-1560.094285714286,-10.405714285714284,-15.856571428571428,1164.2857142857142,-30.257142857142853,-36.32714285714285,-934.1428571428573,-127.96857142857141,-197.4285714285714,-295.96857142857147
"(2010, 200080, 1)",-3272.2285714285717,-192.52000000000004,-17120.85714285714,-73.22285714285714,60.80000000000001,-86.03028571428571,-2694.7428571428572,-14.450514285714284,-8743.085714285715,-23828.685714285715,-437.8811428571429,-0.028000000000000025,0.09691428571428573,549.3714285714286,-9.885714285714284,-1.1758857142857144,-353.0857142857143,-59.08114285714285,-43.977142857142866,-69.784
"(2010, 200085, 1)",-24264.857142857145,-155874.56285714285,-3344363.9999999995,-8757.285714285714,-120173.14285714287,-4355.551428571429,-294073.4285714286,-8648.954571428572,-666585.7142857142,-456389.4285714286,-23700.34571428571,-521.6805714285715,-688.9028571428571,1655.142857142857,-17.67142857142857,-713.8465714285713,-25.171428571428578,-494.5542857142858,-2043.9428571428566,-5979.128571428572
"(2010, 200086, 1)",-1333.5142857142855,-4681.532857142857,-107721.14285714284,-157.95142857142858,-1173.6285714285714,-135.88028571428572,-6970.314285714286,-153.36437142857142,-19023.942857142858,-22810.25714285714,-873.3282857142857,-7.388571428571428,-8.711657142857142,1654.3714285714286,-17.67142857142857,-14.706314285714285,-25.171428571428578,-105.7982857142857,-46.47714285714284,-180.13114285714286
"(2010, 200088, 1)",1210.8571428571427,-3713.217142857143,-149460.57142857145,8.857142857142861,349.7142857142858,-7.2742857142857105,195.42857142857144,-0.8342857142857127,600.8571428571431,6897.142857142857,-89.7657142857143,0.4079999999999999,0.6428571428571432,1941.142857142857,-5.685714285714285,-3.765714285714285,-928.8285714285714,-688.4,-26.714285714285722,-11.131428571428579
"(2010, 200097, 1)",1705.1428571428478,-9390.722857142855,-252438.22857142857,-853.0285714285714,-2579.4857142857127,-320.1491428571429,-7348.4571428571435,-552.8269142857145,-18430.857142857145,-99905.59999999998,-1716.42,-17.548914285714286,-18.678857142857144,9029.6,-71.34057142857145,-85.74742857142857,-4628.188571428571,-478.30571428571443,-448.8571428571429,-194.9228571428572
"(2010, 200101, 1)",-7320.4,-6737.062857142858,-131637.7142857143,-668.8400000000001,-1228.0,-267.8822857142857,-10508.285714285714,-170.7848571428572,-22609.6,-43649.99999999999,-1134.2531428571428,-5.862285714285713,-15.58342857142857,613.4285714285716,5.699999999999999,-22.62085714285714,-317.1428571428571,-182.0114285714286,-1128.257142857143,-149.76571428571427
"(2010, 200107, 1)",-12672.628571428571,-5260.622285714285,-124447.94285714286,-430.25714285714275,-859.9428571428571,-265.1205714285714,-9038.114285714284,-188.4703428571429,-27847.657142857144,-81673.37142857142,-1546.7045714285712,-13.445428571428572,-13.339771428571424,1026.3428571428572,-15.822857142857142,-27.898685714285712,-1372.514285714286,-163.00171428571429,-177.82285714285717,-184.12400000000002
"(2010, 200110, 1)",-13489.000000000004,-20858.591428571428,-413096.1428571429,-1672.5714285714287,-7499.714285714288,-778.8971428571426,-32511.714285714283,-1188.354857142857,-83302.85714285713,-183166.85714285716,-5025.482857142859,-43.20200000000001,-65.4797142857143,3004.0,-129.2514285714286,-111.19342857142857,-2445.6285714285714,-282.52000000000004,-734.7142857142856,-666.0314285714286
"(2010, 200162, 1)",-3365.142857142858,-9348.53942857143,-175206.22857142857,-917.2971428571431,-1220.3428571428572,-280.74800000000005,-12731.257142857145,-288.8405714285715,-25384.857142857138,-35351.885714285716,-1074.6034285714286,-14.304057142857147,-22.309714285714286,372.11428571428564,6.9,-43.65965714285715,-388.69142857142856,-53.55657142857143,-1473.0342857142857,-189.65542857142853
"(2010, 200168, 1)",-2483.714285714286,-1889.5388571428573,-42390.62857142858,-53.720000000000006,0.17142857142857792,-45.991428571428585,-633.8857142857144,-32.86942857142857,-2937.8285714285716,-4140.285714285714,-190.61200000000002,-1.5024,-3.515428571428571,-7462.0,-8.914285714285715,-4.5929714285714285,-107.14285714285717,-86.10628571428573,-40.485714285714295,-8.94342857142857
"(2010, 200169, 1)",-13776.571428571428,-5887.94,-132314.80000000002,-878.3771428571429,-2128.0,-240.404,-6726.857142857143,-122.08057142857143,-15619.142857142855,-89844.57142857143,-1051.7885714285715,-9.439714285714285,-15.417714285714284,752.2857142857142,0.26285714285714423,-33.94685714285714,-2655.5714285714284,-267.06,-1611.7714285714285,-112.41428571428571
"(2010, 200181, 1)",-20248.000000000004,-5597.308571428571,-113809.42857142857,-348.34285714285716,-465.7142857142858,-173.45714285714286,-4631.714285714286,-189.63771428571428,-16901.428571428572,-64126.85714285716,-1645.2514285714285,-11.906,-6.515142857142855,1055.4285714285716,-38.965714285714284,-23.920857142857145,-1441.3999999999999,-255.54571428571427,-46.19999999999999,-102.2942857142857
"(2010, 200182, 1)",-9508.571428571431,-10937.048571428573,-248524.28571428565,-655.1428571428572,-3259.7142857142862,-515.24,-17695.714285714283,-506.5834285714286,-45297.71428571429,-118393.14285714286,-3246.7742857142853,-22.91828571428571,-49.42285714285715,609.1428571428571,-60.64285714285714,-46.566285714285726,-268.1714285714286,-380.4000000000001,-134.28571428571433,-404.2457142857143
"(2010, 200183, 1)",-7159.199999999999,-3539.9822857142854,-79827.82857142856,-371.4857142857143,195.14285714285688,-106.87542857142859,-3892.5714285714284,-55.506571428571434,-11690.857142857143,-27689.71428571429,-983.8965714285714,-5.522857142857143,-3.0365714285714276,-4207.714285714285,-15.485714285714284,-10.923142857142857,-287.42857142857144,-236.81142857142862,-76.91428571428571,-77.48285714285714
"(2010, 200184, 1)",-9309.77142857143,-8949.488571428574,-208870.51428571425,-782.4342857142858,-3352.8571428571413,-382.24342857142864,-15351.2,-574.0337142857144,-37706.17142857143,-79741.25714285714,-2426.982285714286,-15.44685714285714,-20.504,-11382.742857142855,-55.84285714285714,-49.796571428571426,-715.4571428571428,-421.59200000000004,-568.1085714285715,-301.60800000000006
"(2010, 200185, 1)",-11664.571428571428,-6233.611428571428,-137619.94285714286,-516.6285714285714,-144.05714285714294,-222.88342857142857,-7629.028571428571,-100.6263428571429,-25082.0,-57066.171428571426,-1566.6,-10.35434285714286,-4.6414285714285715,-9505.828571428572,-18.52057142857143,-14.842000000000002,-973.0171428571425,-316.5571428571429,-98.48571428571438,-201.7857142857143
"(2010, 200187, 1)",-211.71428571428578,-796.4405714285715,-36466.62857142858,-22.360000000000003,-126.68571428571431,-23.274857142857144,-215.20000000000005,-63.59102857142858,-2123.314285714286,-5557.314285714288,-193.7651428571429,-2.5576,-2.2718857142857143,555.6,-13.085714285714284,-7.362342857142857,-384.2857142857143,-173.11657142857146,-3.6399999999999864,-27.932000000000002
"(2010, 200188, 1)",-17577.71428571429,-6299.599999999999,-140974.5714285714,-566.5714285714287,435.99999999999955,-323.3542857142857,-8935.142857142857,-227.19914285714282,-24941.71428571429,-93995.42857142858,-1795.6171428571429,-14.639142857142858,-17.66657142857143,-4043.4285714285706,-4.165714285714291,-35.46771428571428,-1556.4857142857145,-281.362857142857,-1095.5714285714284,-166.63142857142856
"(2010, 210002, 1)",-19281.71428571429,-19163.74,-414842.5714285714,-522.1714285714286,-2689.7142857142853,-428.7314285714285,-18173.714285714283,-463.2702857142858,-58220.571428571435,-105502.85714285714,-3537.0771428571425,-22.422857142857147,-23.87314285714286,2121.714285714286,-82.77142857142856,-72.18057142857143,-731.5714285714284,-353.5657142857143,-191.39999999999998,-472.12571428571425
"(2010, 210003, 1)",-14266.857142857141,-23020.945714285714,-587227.142857143,-1649.4285714285713,-5669.142857142858,-517.9428571428572,-23421.25714285714,-656.561142857143,-64202.28571428571,-167645.7142857143,-3689.7000000000007,-24.765142857142862,-50.99028571428573,1353.7142857142858,-127.09714285714284,-111.78171428571427,-2590.971428571429,-1144.1942857142856,-497.1714285714286,-450.7828571428572
"(2010, 210004, 1)",2525.1428571428587,-12376.617142857143,-343910.85714285716,-721.0857142857143,-3371.7142857142862,-461.68000000000006,-24022.857142857145,-773.344,-59287.42857142858,-53275.42857142855,-3124.9714285714285,-22.076571428571434,-42.84685714285714,2951.428571428571,-162.12857142857143,-81.25714285714287,-224.4571428571429,-512.8742857142857,-139.37142857142862,-452.2685714285715
"(2010, 210005, 1)",527.7142857142853,-11824.27142857143,-344275.4285714286,-284.31428571428575,-3552.2857142857147,-186.84285714285713,-11760.571428571428,-434.1034285714286,-35369.42857142857,-15433.142857142855,-1909.602857142857,-19.910857142857147,-24.336571428571432,2842.285714285714,-94.22857142857143,-52.55199999999999,97.0,-697.7199999999999,-107.54285714285709,-361.87142857142857
"(2010, 210006, 1)",-12708.571428571428,-14437.576571428575,-265209.60000000003,-1079.4857142857145,-4853.828571428572,-375.42685714285716,-16852.571428571428,-382.34451428571435,-39140.22857142857,-153801.65714285715,-2051.322285714286,-22.304399999999998,-33.06091428571429,-13293.885714285716,-54.7,-93.31845714285714,-5610.331428571429,-239.77828571428574,-2073.891428571428,-268.2571428571428
"(2010, 210008, 1)",-3874.2857142857138,-18388.34285714286,-446128.5714285714,-1558.857142857143,-4398.571428571428,-637.8571428571428,-33332.28571428571,-805.3971428571429,-62071.428571428565,-46474.28571428571,-2516.571428571428,-25.54,-68.81714285714285,4120.0,2.4142857142857164,-92.23142857142857,168.14285714285717,-549.2857142857142,-233.8571428571429,-430.62857142857143
"(2010, 210009, 1)",-178.85714285714266,-3141.06,-78218.85714285714,-127.2,-763.1428571428571,-37.84,-2881.714285714286,-99.19542857142858,-8391.714285714286,-2059.7142857142862,-381.9971428571429,-3.91,-5.851999999999999,934.2857142857143,-6.228571428571429,-12.14142857142857,-54.485714285714295,-92.18285714285713,-48.457142857142856,-73.75142857142858
"(2010, 210010, 1)",-8020.571428571431,-16379.765714285713,-416794.28571428574,-748.8000000000001,-3682.2857142857138,-305.2285714285714,-14251.428571428569,-488.1565714285715,-44716.85714285714,-128598.85714285716,-2651.2171428571432,-19.628,-31.64914285714286,2546.285714285714,-76.31428571428572,-94.47942857142857,-2017.7142857142862,-455.29714285714283,-472.20000000000005,-384.2171428571429
"(2010, 210011, 1)",-12653.999999999996,-36407.61714285714,-754000.8571428572,-518.6285714285714,-3628.2857142857147,-315.87428571428575,-16297.714285714286,-719.8714285714287,-62141.428571428565,-51731.42857142858,-4155.88,-24.902857142857137,-32.44285714285715,1826.2857142857142,-64.84285714285716,-135.6605714285714,-293.6857142857143,-241.61142857142858,-249.19999999999993,-675.0171428571427
"(2010, 210012, 1)",137.14285714285688,-13817.462857142862,-180304.57142857145,-2152.6857142857148,-1235.1428571428569,-259.2628571428572,-4737.142857142858,-177.02000000000004,-11766.857142857147,-31133.71428571429,-2094.2114285714283,-8.36514285714286,-9.169714285714287,2254.857142857143,-13.185714285714289,-35.63542857142857,-968.0857142857144,-228.51428571428568,-782.1999999999998,-119.84571428571431
"(2010, 210018, 1)",6800.0,-13976.328571428574,-226301.14285714284,-1058.9714285714285,1664.8571428571427,-74.61714285714285,-1753.1428571428569,-43.807428571428574,-6453.142857142859,22114.0,-1422.5171428571427,3.8437142857142854,1.185142857142857,4910.857142857143,12.428571428571427,-24.695142857142862,29.857142857142776,-129.3828571428571,286.4,-102.83714285714285
"(2010, 210021, 1)",-45341.71428571429,-18132.771428571432,-356638.85714285716,-2275.828571428571,-3711.4285714285725,-1068.7771428571427,-44246.0,-334.3811428571429,-116946.57142857143,-402995.4285714286,-5311.04,-29.842857142857138,-40.96285714285714,-398058.28571428574,17.76,-138.73714285714286,-825.6285714285714,-209.92000000000002,-278.8000000000002,-803.3714285714285
"(2010, 210024, 1)",1361.142857142857,54.24000000000001,-10577.142857142857,51.885714285714286,552.5714285714286,-6.84571428571428,191.71428571428578,-42.56,-2588.5714285714284,2308.5714285714284,-251.15428571428566,-0.2365714285714282,0.988,1473.142857142857,-41.82857142857143,-4.065142857142858,116.71428571428571,-156.62857142857143,175.71428571428572,-42.822857142857146
"(2010, 210028, 1)",-4085.142857142857,-70042.76000000001,-1330456.5714285714,-6365.600000000001,-21109.428571428576,-2440.8342857142857,-121583.7142857143,-2952.9674285714286,-231159.7142857143,-222399.42857142858,-10205.925714285715,-100.50628571428574,-250.08342857142856,4098.285714285715,-19.877142857142857,-338.25942857142854,308.85714285714283,-603.0228571428571,65.68571428571431,-1590.5714285714284
"(2010, 210030, 1)",-7872.285714285714,-43923.77714285714,-850936.0000000001,-3873.9714285714285,-12039.999999999998,-1976.1457142857141,-97364.85714285714,-2271.409142857143,-174135.14285714287,-207281.42857142855,-6626.125714285714,-61.57685714285714,-198.71371428571427,1917.142857142857,-15.628571428571428,-269.10085714285714,-264.48571428571427,-253.2571428571428,91.74285714285713,-1049.0
"(2010, 210053, 1)",2351.4285714285716,-1253.0628571428572,-24882.285714285714,-46.80000000000001,1020.0,-8.771428571428572,58.0,-53.21428571428571,-5390.0,-371.9999999999982,-522.2514285714285,-0.011428571428570677,0.7280000000000002,2212.0,-66.17142857142856,-5.813142857142857,216.0,23.211428571428574,275.4,6.497142857142858
"(2010, 210062, 1)",-12606.571428571428,-9430.971428571427,-250994.85714285716,-1316.2000000000003,-2637.142857142857,-563.6999999999999,-23971.428571428565,-346.6245714285715,-67132.28571428572,-141043.14285714287,-3750.2342857142858,-15.070571428571432,-18.69942857142857,-12694.857142857145,-32.28571428571429,-42.14999999999999,-838.2857142857142,-311.7142857142857,-20.71428571428578,-499.10285714285715
